2023-03-15 22:04:47.841+0000 INFO  Starting...
2023-03-16 11:42:59.472+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] Loading :: Nodes :: Store Scan :: Finished
2023-03-16 11:42:59.481+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] Loading :: Nodes :: Finished
2023-03-16 11:42:59.484+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] Loading :: Relationships :: Start
2023-03-16 11:42:59.486+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] Loading :: Relationships :: Store Scan :: Start
2023-03-16 11:42:59.503+0000 INFO  [relationship-store-scan-0] Loading :: Relationships :: Store Scan 100%
2023-03-16 11:42:59.509+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] Loading :: Relationships :: Store Scan :: Finished
2023-03-16 11:42:59.512+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] Loading :: Relationships :: Finished
2023-03-16 11:43:00.276+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] Loading :: Actual memory usage of the loaded graph: 293 KiB
2023-03-16 11:43:00.279+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] Loading :: Finished
2023-03-16 11:43:00.363+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Start
2023-03-16 11:43:00.365+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 1 of 15 :: Start
2023-03-16 11:43:00.376+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 1 of 15 100%
2023-03-16 11:43:00.379+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 1 of 15 :: Finished
2023-03-16 11:43:00.381+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 1 of 15 :: Start
2023-03-16 11:43:00.382+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 1 of 15 100%
2023-03-16 11:43:00.383+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 1 of 15 :: Finished
2023-03-16 11:43:00.385+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 2 of 15 :: Start
2023-03-16 11:43:00.389+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 2 of 15 100%
2023-03-16 11:43:00.391+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 2 of 15 :: Finished
2023-03-16 11:43:00.392+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 2 of 15 :: Start
2023-03-16 11:43:00.393+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 2 of 15 100%
2023-03-16 11:43:00.394+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 2 of 15 :: Finished
2023-03-16 11:43:00.395+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 3 of 15 :: Start
2023-03-16 11:43:00.401+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 3 of 15 100%
2023-03-16 11:43:00.402+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 3 of 15 :: Finished
2023-03-16 11:43:00.403+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 3 of 15 :: Start
2023-03-16 11:43:00.404+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 3 of 15 100%
2023-03-16 11:43:00.405+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 3 of 15 :: Finished
2023-03-16 11:43:00.407+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 4 of 15 :: Start
2023-03-16 11:43:00.410+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 4 of 15 100%
2023-03-16 11:43:00.411+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 4 of 15 :: Finished
2023-03-16 11:43:00.412+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 4 of 15 :: Start
2023-03-16 11:43:00.413+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 4 of 15 100%
2023-03-16 11:43:00.414+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 4 of 15 :: Finished
2023-03-16 11:43:00.415+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 5 of 15 :: Start
2023-03-16 11:43:00.418+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 5 of 15 100%
2023-03-16 11:43:00.419+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 5 of 15 :: Finished
2023-03-16 11:43:00.420+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 5 of 15 :: Start
2023-03-16 11:43:00.421+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 5 of 15 100%
2023-03-16 11:43:00.422+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 5 of 15 :: Finished
2023-03-16 11:43:00.423+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 6 of 15 :: Start
2023-03-16 11:43:00.426+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 6 of 15 100%
2023-03-16 11:43:00.427+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 6 of 15 :: Finished
2023-03-16 11:43:00.428+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 6 of 15 :: Start
2023-03-16 11:43:00.429+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 6 of 15 100%
2023-03-16 11:43:00.431+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 6 of 15 :: Finished
2023-03-16 11:43:00.432+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 7 of 15 :: Start
2023-03-16 11:43:00.434+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 7 of 15 100%
2023-03-16 11:43:00.435+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 7 of 15 :: Finished
2023-03-16 11:43:00.436+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 7 of 15 :: Start
2023-03-16 11:43:00.437+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 7 of 15 100%
2023-03-16 11:43:00.438+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 7 of 15 :: Finished
2023-03-16 11:43:00.439+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 8 of 15 :: Start
2023-03-16 11:43:00.441+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 8 of 15 100%
2023-03-16 11:43:00.442+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 8 of 15 :: Finished
2023-03-16 11:43:00.443+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 8 of 15 :: Start
2023-03-16 11:43:00.444+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 8 of 15 100%
2023-03-16 11:43:00.445+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 8 of 15 :: Finished
2023-03-16 11:43:00.446+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 9 of 15 :: Start
2023-03-16 11:43:00.449+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 9 of 15 100%
2023-03-16 11:43:00.450+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 9 of 15 :: Finished
2023-03-16 11:43:00.451+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 9 of 15 :: Start
2023-03-16 11:43:00.452+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 9 of 15 100%
2023-03-16 11:43:00.453+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 9 of 15 :: Finished
2023-03-16 11:43:00.454+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 10 of 15 :: Start
2023-03-16 11:43:00.456+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 10 of 15 100%
2023-03-16 11:43:00.457+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 10 of 15 :: Finished
2023-03-16 11:43:00.459+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 10 of 15 :: Start
2023-03-16 11:43:00.459+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 10 of 15 100%
2023-03-16 11:43:00.460+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 10 of 15 :: Finished
2023-03-16 11:43:00.461+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 11 of 15 :: Start
2023-03-16 11:43:00.463+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 11 of 15 100%
2023-03-16 11:43:00.465+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 11 of 15 :: Finished
2023-03-16 11:43:00.466+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 11 of 15 :: Start
2023-03-16 11:43:00.468+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 11 of 15 100%
2023-03-16 11:43:00.470+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 11 of 15 :: Finished
2023-03-16 11:43:00.471+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 12 of 15 :: Start
2023-03-16 11:43:00.474+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 12 of 15 100%
2023-03-16 11:43:00.476+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 12 of 15 :: Finished
2023-03-16 11:43:00.477+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 12 of 15 :: Start
2023-03-16 11:43:00.479+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 12 of 15 100%
2023-03-16 11:43:00.480+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 12 of 15 :: Finished
2023-03-16 11:43:00.481+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 13 of 15 :: Start
2023-03-16 11:43:00.483+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 13 of 15 100%
2023-03-16 11:43:00.486+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 13 of 15 :: Finished
2023-03-16 11:43:00.487+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 13 of 15 :: Start
2023-03-16 11:43:00.488+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 13 of 15 100%
2023-03-16 11:43:00.490+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 13 of 15 :: Finished
2023-03-16 11:43:00.491+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 14 of 15 :: Start
2023-03-16 11:43:00.494+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 14 of 15 100%
2023-03-16 11:43:00.496+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 14 of 15 :: Finished
2023-03-16 11:43:00.497+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 14 of 15 :: Start
2023-03-16 11:43:00.499+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 14 of 15 100%
2023-03-16 11:43:00.500+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 14 of 15 :: Finished
2023-03-16 11:43:00.501+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 15 of 15 :: Start
2023-03-16 11:43:00.504+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 15 of 15 100%
2023-03-16 11:43:00.505+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Compute iteration 15 of 15 :: Finished
2023-03-16 11:43:00.506+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 15 of 15 :: Start
2023-03-16 11:43:00.507+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 15 of 15 100%
2023-03-16 11:43:00.509+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Master compute iteration 15 of 15 :: Finished
2023-03-16 11:43:00.510+0000 INFO  [neo4j.BoltWorker-6 [bolt-2000 - /172.25.0.1:51870]] PageRank :: Finished
2023-03-16 11:44:09.337+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Start
2023-03-16 11:44:09.339+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 1 of 15 :: Start
2023-03-16 11:44:09.342+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 1 of 15 100%
2023-03-16 11:44:09.344+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 1 of 15 :: Finished
2023-03-16 11:44:09.347+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 1 of 15 :: Start
2023-03-16 11:44:09.348+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 1 of 15 100%
2023-03-16 11:44:09.350+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 1 of 15 :: Finished
2023-03-16 11:44:09.351+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 2 of 15 :: Start
2023-03-16 11:44:09.356+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 2 of 15 100%
2023-03-16 11:44:09.357+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 2 of 15 :: Finished
2023-03-16 11:44:09.358+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 2 of 15 :: Start
2023-03-16 11:44:09.360+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 2 of 15 100%
2023-03-16 11:44:09.361+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 2 of 15 :: Finished
2023-03-16 11:44:09.362+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 3 of 15 :: Start
2023-03-16 11:44:09.365+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 3 of 15 100%
2023-03-16 11:44:09.366+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 3 of 15 :: Finished
2023-03-16 11:44:09.367+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 3 of 15 :: Start
2023-03-16 11:44:09.369+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 3 of 15 100%
2023-03-16 11:44:09.370+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 3 of 15 :: Finished
2023-03-16 11:44:09.371+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 4 of 15 :: Start
2023-03-16 11:44:09.373+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 4 of 15 100%
2023-03-16 11:44:09.375+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 4 of 15 :: Finished
2023-03-16 11:44:09.376+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 4 of 15 :: Start
2023-03-16 11:44:09.377+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 4 of 15 100%
2023-03-16 11:44:09.378+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 4 of 15 :: Finished
2023-03-16 11:44:09.380+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 5 of 15 :: Start
2023-03-16 11:44:09.382+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 5 of 15 100%
2023-03-16 11:44:09.383+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 5 of 15 :: Finished
2023-03-16 11:44:09.384+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 5 of 15 :: Start
2023-03-16 11:44:09.390+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 5 of 15 100%
2023-03-16 11:44:09.391+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 5 of 15 :: Finished
2023-03-16 11:44:09.392+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 6 of 15 :: Start
2023-03-16 11:44:09.394+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 6 of 15 100%
2023-03-16 11:44:09.395+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 6 of 15 :: Finished
2023-03-16 11:44:09.396+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 6 of 15 :: Start
2023-03-16 11:44:09.398+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 6 of 15 100%
2023-03-16 11:44:09.399+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 6 of 15 :: Finished
2023-03-16 11:44:09.400+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 7 of 15 :: Start
2023-03-16 11:44:09.402+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 7 of 15 100%
2023-03-16 11:44:09.403+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 7 of 15 :: Finished
2023-03-16 11:44:09.404+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 7 of 15 :: Start
2023-03-16 11:44:09.406+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 7 of 15 100%
2023-03-16 11:44:09.407+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 7 of 15 :: Finished
2023-03-16 11:44:09.408+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 8 of 15 :: Start
2023-03-16 11:44:09.410+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 8 of 15 100%
2023-03-16 11:44:09.411+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 8 of 15 :: Finished
2023-03-16 11:44:09.412+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 8 of 15 :: Start
2023-03-16 11:44:09.413+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 8 of 15 100%
2023-03-16 11:44:09.414+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 8 of 15 :: Finished
2023-03-16 11:44:09.415+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 9 of 15 :: Start
2023-03-16 11:44:09.417+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 9 of 15 100%
2023-03-16 11:44:09.419+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 9 of 15 :: Finished
2023-03-16 11:44:09.420+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 9 of 15 :: Start
2023-03-16 11:44:09.421+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 9 of 15 100%
2023-03-16 11:44:09.422+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Master compute iteration 9 of 15 :: Finished
2023-03-16 11:44:09.423+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 10 of 15 :: Start
2023-03-16 11:44:09.426+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 10 of 15 100%
2023-03-16 11:44:09.427+0000 INFO  [neo4j.BoltWorker-5 [bolt-2014 - /172.25.0.1:34712]] PageRank :: Compute iteration 10 of 15 :: Finished
